date,PM2.5,temperature,humidity,wind_speed
2020-02-04,106.45089824206377,39.04265021711386,73.98287346390578,1.0252191411228164
2020-02-05,65.58312700057955,39.43052503645478,56.45167069171581,1.8245752849617627
2020-02-06,94.1772719000951,33.458563614152,77.03430220774416,0.8908261199744594
2020-02-07,50.80659752240449,32.168437680680235,43.40559731382549,2.6848505538270926
2020-02-08,63.436279022031385,29.147688644408284,47.632287577084895,1.456972708940957
2020-02-09,93.93722471738246,30.448527533166462,50.8711541514045,2.627701804729948
2020-02-10,104.76933159990821,21.141699985700267,52.06533437903977,2.472934821842073
2020-02-11,93.4273656237994,19.272607816043852,44.15163535859621,1.549704823731969
2020-02-12,87.68703435223519,24.976378798123335,78.34624600642988,1.4336075243661275
2020-02-13,83.97792608821422,23.8087076423255,56.117183994452525,2.175185108193169
2020-02-14,60.42956019265145,21.827403654709073,65.2875745253532,1.5778379814084644
2020-02-15,75.60311583210583,29.874712132197008,51.44472950379479,2.051242321079104
2020-02-16,80.78722458080425,31.687136459993575,32.69095049177224,1.7585862045965408
2020-02-17,111.1424445243783,25.61884820404293,64.05086037587134,1.1094207927671833
2020-02-18,96.87236579136923,35.34271056738683,31.316175368703348,0.8847659904377705
2020-02-19,54.73919689274532,17.008176201065464,58.97048930871797,2.1133421242472985
2020-02-20,96.4816793878959,23.644383785041974,39.47527441750785,1.7192211268346873
2020-02-21,82.29835439167367,19.982243755780367,89.80913998846212,1.7234550915429339
2020-02-22,76.46155999388083,11.93424368048858,73.67044083262083,2.347931919546893
2020-02-23,102.23352577681736,24.421235199101105,61.5863068690722,2.5867211383162223
2020-02-24,110.61999044991902,24.147767441317015,78.95560016482003,1.8637276393190954
2020-02-25,108.62560238232398,35.59414820269492,47.305260338013966,1.8297006465450694
2020-02-26,73.21564953554723,29.415681791883443,68.15219068005139,2.250071516556942
2020-02-27,83.81575248297571,17.830692229695565,62.9971565057807,1.3215322151502122
2020-02-28,96.62526862807128,37.978647964339316,63.96030122000505,2.1115765273738485
2020-02-29,109.51090254244718,33.54723586867747,79.08530250160152,2.275942985911077
2020-03-01,80.4165152430942,29.07468392428031,70.98738154169703,2.3401151042088144
2020-03-02,86.28682046672365,23.414611308051178,64.33085494237535,1.0316236487487676
2020-03-03,67.87330051987944,18.283925342935643,35.17668845657556,1.6193223650955297
2020-03-04,66.07586751838659,22.39455256750263,45.59930557080804,1.5608683735882667
2020-03-05,106.25051644788397,32.6212403379293,58.15936599606414,2.0499434772046063
2020-03-06,117.12480057141646,38.19210414154226,61.40058561414977,2.240372289883992
2020-03-07,88.55979756839332,35.80270469790533,43.046944129891145,2.7483552037229906
2020-03-08,110.07065795784048,21.57805404749608,96.17515013367631,1.7525172598159635
2020-03-09,97.23272050095268,17.162677966976922,82.74591082880359,1.751213750845393
2020-03-10,77.09760490789752,25.986203728378428,69.03177480588725,2.5748360094393736
2020-03-11,97.22791211016828,12.620924441060039,61.08055291925617,2.1482884692651525
2020-03-12,120.76073132931938,27.26217399929347,56.81686545148273,2.633825755593987
2020-03-13,89.28347921780097,23.96678189590932,45.72122309966647,2.1443640015049183
2020-03-14,121.29287311628012,21.737744486922303,61.16220777778294,1.4214416906433645
2020-03-15,37.60509791820511,13.837078529132432,63.86628810214126,1.3334358226110967
2020-03-16,106.43805008750448,28.595200745988016,41.37359136777563,1.2242438754705356
2020-03-17,91.74094136476343,21.27109412236662,65.01264625867346,2.3310259173792365
2020-03-18,84.01985299068265,16.810582150027983,57.67111426762877,2.594298411543504
2020-03-19,91.83521553071004,4.8941645070284565,31.382886631839135,2.9246810706931905
2020-03-20,50.248621707982146,24.807395664645547,47.09422483830747,2.4215526661616202
2020-03-21,85.60656224324975,37.40576117668821,53.79591699867534,2.581419288767493
2020-03-22,97.14225143023492,36.62881450183509,88.31531486010286,1.7099918336731577
2020-03-23,119.55788089483032,21.8003262038961,68.34829686800637,1.4217920916280717
2020-03-24,79.63459563452705,20.784515577467538,39.96777646350163,2.4250396662087765
2020-03-25,73.83012794213624,28.281419792525167,67.29054434126455,2.2088403761197
2020-03-26,79.96485912830927,18.01130192568196,36.79044016592452,2.0537221871704463
2020-03-27,108.30804235404148,27.112543298736263,76.2403658083061,2.193685740316495
2020-03-28,96.57502219319369,30.362561948692832,52.93313022273182,2.1615927412291027
2020-03-29,79.40479592465923,33.58853256719016,58.59545716891244,2.6419084299267808
2020-03-30,100.26534866226712,24.29892146464033,79.88694971313285,2.647492792408478
2020-03-31,91.9415509869608,23.57428374876124,40.692546471236255,2.2721101761701736
2020-04-01,109.37289981065778,18.85412189270407,39.04322722330513,2.4229014362814643
2020-04-02,75.95893812245295,19.21183752172098,51.246010104809926,2.257031276212388
2020-04-03,83.44675706804463,23.414647756689313,75.57568276528974,1.7694151339826905
2020-04-04,82.15783693735685,27.571558547713245,37.209808867847364,2.37828233745657
2020-04-05,60.72970103735763,31.395092383632747,17.517666028341466,1.3027524655703693
2020-04-06,95.92240554129152,19.377747345237587,53.23261712386502,2.5269457761479415
2020-04-07,95.22110544359779,35.44881998271665,68.27611199866381,1.4027385301169826
2020-04-08,90.10226913284922,23.102134792702017,78.00392624608244,2.1429016433973667
2020-04-09,85.30825733249706,24.850428939560945,53.05257956871902,1.5774230207869206
2020-04-10,61.69258515899172,19.769518245965237,53.82860089325996,2.2766944915372136
2020-04-11,81.58709354469282,8.03031817808941,77.30851101383621,1.9830373870360456
2020-04-12,83.14570966946461,31.18831777452735,31.95387450456869,1.2026220209183338
2020-04-13,73.95445461556761,30.157907279647034,54.17218837225486,2.2103498155092396
2020-04-14,86.77428576667981,23.030707100172506,62.856358348875865,1.7110396115836446
2020-04-15,98.08101713629077,25.468935020574104,66.73828081927552,2.4405733604066846
2020-04-16,127.7237180242106,28.611574523928695,52.35289960213676,2.0006628443672034
2020-04-17,93.49155625663678,14.0621790017942,60.51661517558762,2.197710492694019
2020-04-18,95.15100781445528,21.296631258575935,22.67508969880516,1.521215522492394
2020-04-19,88.51108168467665,30.55985275735279,50.126273814992274,1.705333884286319
2020-04-20,51.62457569401917,16.219974037815255,66.80263068831701,1.7706806819494578
2020-04-21,89.46972249101566,27.054905525166404,45.265589486179806,2.4283512401212777
2020-04-22,91.20460419882053,15.503927367636164,60.88476332384396,2.8386885439027445
2020-04-23,139.26484224970574,28.265009877034686,66.70308751204047,1.5974141241285618
2020-04-24,86.15278070437755,24.750509623917615,54.86176198713353,2.5384240723288403
2020-04-25,96.03094684667225,13.694077288661434,62.556956564948564,0.915161291137149
2020-04-26,89.30576460589513,33.1531754812002,45.55901152073082,1.4029052994538553
2020-04-27,66.62643924760935,19.857858962413655,56.9008308045593,1.5206107719066126
2020-04-28,112.85645629030041,19.328232940899333,69.15324254383833,1.3237456552796387
2020-04-29,105.03866065373549,26.4039843806166,62.35459441452652,1.2082058051062101
2020-04-30,105.82063894086093,33.040461446001004,51.202030956540966,2.2064994560688986
2020-05-01,71.81225090410521,17.88924726715122,63.363246064361896,1.8929661511360694
2020-05-02,118.05588621872198,25.4317589489358,70.71914685954927,2.189702698802555
2020-05-03,61.962978744154384,28.00171550231401,29.25088082133783,2.3452363430607566
2020-05-04,101.73714187600541,29.85173925084201,77.38611097433846,2.1328084965862666
2020-05-05,133.80911251619958,26.235090886940576,54.95617891978392,2.3288815880751867
2020-05-06,70.18927349738624,22.430805126416743,66.38234899860345,1.9652338568788652
2020-05-07,78.67404540794456,19.206868455458963,77.95870385467842,1.4065033058471277
2020-05-08,91.99302730175282,25.603007181324624,39.42489454154301,2.528907090410398
2020-05-09,79.93048691767602,17.495026916100752,49.3583849635868,1.7054439336094365
2020-05-10,58.98673137867735,4.550546615537748,55.67176956186443,1.532201850618787
2020-05-11,91.37125949612054,28.055918629103676,48.24369718313358,1.911041062097801
2020-05-12,68.7539257254779,31.32754388760337,86.02404863755213,1.5435945403517435
2020-05-13,99.47184861270364,8.459472951207132,47.148418592598105,1.791284809005284
2020-05-14,71.61151531532394,17.931885067030436,51.666798307697,2.172026960781733
2020-05-15,120.99868810035079,29.334079827036383,63.065835474044654,2.1741708696230635
2020-05-16,74.33493415327526,39.40246828798189,41.96775710885866,1.5510849667871853
2020-05-17,83.55876967588648,25.145555953727854,54.06478932365604,1.7561473135256276
2020-05-18,106.27034434739339,19.903979411396058,64.76179891875263,2.537166502385122
2020-05-19,65.3827136713209,23.71972491226612,55.00709393426233,2.2482000588669706
2020-05-20,94.54919869208258,34.62413493403729,58.599197116500775,3.037532519674271
2020-05-21,116.14285508564856,20.478250746128253,52.06001831327444,2.590064086870764
2020-05-22,57.85033530877545,19.405655953448225,37.282945362288494,2.5721465342799696
2020-05-23,93.69267717064608,21.620795344725774,64.82389817008858,1.306065724772099
2020-05-24,95.19765588496847,18.326699742189014,86.32399607470862,2.381930175816711
2020-05-25,105.6364574355462,25.858692211963568,60.276024461751575,1.9734465991515446
2020-05-26,65.26098578243835,36.37274920928692,63.378961758713245,1.7245090982308753
2020-05-27,63.59086773831447,27.261554911812205,70.39084132675289,2.0840076702662644
2020-05-28,100.43883131233795,23.233525485115987,40.96004255179952,2.4726057673057418
2020-05-29,95.93969346466372,22.957321117591192,85.53771987194409,2.250415795502106
2020-05-30,95.00985700691753,14.0576643391234,63.03493194634203,1.56076309932897
2020-05-31,96.9289641899395,31.181768440030112,84.47785348633664,2.37122945679631
2020-06-01,76.39950556843019,24.455139620910387,49.00450506714016,1.681206228962018
2020-06-02,94.64507394322007,23.73664060486562,87.27092883836737,2.108341559482143
2020-06-03,95.86144946597362,47.35175297491402,71.62733241052175,1.848324966261433
2020-06-04,75.71297163947264,27.091270358559804,68.29560128778537,1.890566874132187
2020-06-05,127.31549022289514,19.737462649333708,63.51036681529722,2.383121487520255
2020-06-06,99.47665841823576,22.015496826561197,56.27207072888326,1.479903140092051
2020-06-07,66.17393005594703,33.039119964377285,78.0079748771081,2.9725975371384665
2020-06-08,103.1310721726766,25.79289287376435,62.105398047720705,1.0894569653527517
2020-06-09,70.50636659545357,14.932054151778432,30.493954446192717,1.7011661583725715
2020-06-10,105.74169207484904,31.434602542026425,43.242203074394965,2.1851059449708705
2020-06-11,113.17191158014808,20.322991401227043,57.21231371710879,2.292157083217655
2020-06-12,73.5863536329658,38.113084433522815,64.64998474748333,1.9497621397141474
2020-06-13,109.26752258488644,32.56033646000254,59.151172666501566,1.9713046484992287
2020-06-14,98.25561853872996,21.868746730388743,78.28456184690495,2.2052750426638084
2020-06-15,106.4412031998898,33.96711453214579,30.733472039420626,1.8844652612711599
2020-06-16,127.93585965307895,25.474988573691824,62.1538190475774,2.696590628967453
2020-06-17,85.09223767994258,30.969415725855537,32.730311619192676,2.419674557115801
2020-06-18,74.9252767128502,28.393129721061324,71.39568443226253,2.4364121755028174
2020-06-19,72.20971140748954,19.075503415063885,58.58311928336996,1.5169216383147914
2020-06-20,73.68379430069123,20.495151173777767,66.29414958036178,1.9603057877971486
2020-06-21,88.45796581171791,32.20972572306813,47.04175559115351,1.8497670256396481
2020-06-22,96.82303949633288,22.656572675254214,79.19197397486627,1.4971993121552671
2020-06-23,95.53381598660039,22.174460757306022,75.62586996088277,2.1800820919728836
2020-06-24,106.54366498072048,18.314141944554528,68.75316454517832,1.7311771211100917
2020-06-25,90.26003783755814,27.96519345915423,58.057241297048385,2.3277019149251186
2020-06-26,119.07068154314634,39.43767443470202,68.69785927942698,1.4649042185528343
2020-06-27,84.70686333524088,17.52726960022009,49.39661148018977,2.8595203064209107
2020-06-28,144.40338333179238,25.169536196709306,72.83333488531068,1.551833670703969
2020-06-29,102.51334695530012,34.88554388790801,84.74221341485881,2.109651168600218
2020-06-30,72.85684887167434,24.442510261279995,76.05915839968779,2.395929655194034
2020-07-01,68.58215003877775,28.166602573748136,49.055962952888855,1.7146797848999435
2020-07-02,99.64944830486371,17.563245302971843,65.42125975909654,2.4262343217164752
2020-07-03,85.53074429348298,27.99814968045354,40.60287684362028,1.385408201099792
2020-07-04,104.28000988184183,23.68999014496816,68.58585466763513,2.72605884959128
2020-07-05,99.4647524914709,31.90010996975904,66.75905119293809,2.007074632482879
2020-07-06,88.54342174686255,33.31170236095326,31.95275490701754,1.70179429601556
2020-07-07,73.06412563863191,43.1269454941303,42.57324234131454,1.8504091137862828
2020-07-08,59.70305550628271,29.05743221249503,55.752916548843494,2.4044596346963596
2020-07-09,81.06970095865958,27.280574216075166,55.48710379288761,1.707772354074781
2020-07-10,107.12797588646944,26.36069011104135,41.857845968717925,1.6253211552886113
2020-07-11,94.28187488260409,22.527835950325183,65.83468094028275,1.889231701208131
2020-07-12,65.08522442576023,27.36938690423184,63.77210413410768,1.411518943615016
2020-07-13,93.46361851702363,22.932190129026793,57.08596302032221,2.910271953970908
2020-07-14,97.70634759457674,26.1792268338873,48.66312749762456,1.7168027043926384
2020-07-15,72.32285127597734,34.22318274925572,75.73060689624845,2.415808393090202
2020-07-16,93.07450211891056,17.954202043042514,84.83110669632443,2.1047350418238864
2020-07-17,91.16417436892,32.97914992790332,52.746577742301945,1.507732974759016
2020-07-18,67.14059404338754,34.21980547137906,50.81749624267769,1.9970226453936353
2020-07-19,97.15574720696567,24.17352031106245,67.36811498117994,2.3920013896553742
2020-07-20,101.21569052736469,10.147015706939838,54.629559303795205,1.9058693324568468
2020-07-21,111.66102486350553,20.745246090338973,57.909041990051485,2.596556472925514
2020-07-22,111.07604104069806,34.07896182592776,71.09479727587006,2.510757696390932
2020-07-23,62.44661264085818,24.839923563907824,31.359658687390606,2.4594574273291645
2020-07-24,71.24349920169755,18.004884373935624,79.77453487279004,1.7701716138635015
2020-07-25,100.3007053441732,21.466575551402478,61.09020786494012,1.4600787761092566
2020-07-26,100.27571901824417,30.884340185531872,53.8276028315673,1.6932061973186028
2020-07-27,100.30095372612095,28.827134977409656,58.661487686678264,2.09812047033336
2020-07-28,167.05462981309444,23.32747530581214,59.43644032530778,2.2728933567661778
2020-07-29,101.41781021386333,22.432229117297187,34.031980448326124,0.9142142976197762
2020-07-30,112.71131280361197,22.257692956693248,82.42407341179853,1.995943399194125
2020-07-31,109.08003526986406,18.543128708510483,60.61988448405928,2.0790446126615922
2020-08-01,103.02782502611596,36.30762982628609,66.64503195671062,1.8612278718422242
2020-08-02,83.69461510719309,22.74375671552062,74.27324655861064,2.6456369195079397
2020-08-03,105.17938440986535,33.520109645778476,44.6825631365955,2.2108900371254356
2020-08-04,74.54349570924856,35.64921236345716,67.10207848552842,2.6550959540404486
2020-08-05,85.26362786519982,31.98817628703572,55.985383636518094,1.892019739824884
2020-08-06,80.29272904341794,21.97865781097366,72.7015616282474,2.4687387462534627
2020-08-07,91.63748278772646,27.826110632356265,28.09158869472757,2.8175331972637596
2020-08-08,136.29317133347018,24.830630755263588,58.51358549638096,2.6558467246363304
2020-08-09,52.65469614816504,18.674086974889104,50.95769016324058,1.4539292032856335
2020-08-10,103.72520380749027,27.27051497205122,66.48394425951233,1.8731619612288095
2020-08-11,57.74568257620697,16.746721461881382,67.05066281052304,1.8274176472751018
2020-08-12,80.56136268421133,33.31375571923095,49.38561157766961,2.244627267538164
2020-08-13,111.77901193934733,21.747678918911248,49.31739203735935,2.3431767775072667
2020-08-14,91.28560038190926,26.408117591109875,58.34001947164006,1.580553662987132
2020-08-15,68.44510444141387,26.983015100822996,46.55036659027188,2.0339192569584688
2020-08-16,75.69392581480064,23.18766518407146,72.6297554317819,0.9900363339219318
2020-08-17,103.59195497869352,29.106856610326922,54.461891993288305,2.720972502900945
2020-08-18,75.39266736565727,21.67567440364233,16.395176710175377,1.7438128796616532
2020-08-19,94.3291717916395,31.09908108220071,54.37766915067291,2.0279319699222484
2020-08-20,90.91143679807628,15.578142238272761,44.421842687340416,1.8451751430059693
2020-08-21,76.96799304788365,25.88465705682488,35.53086276808582,2.5730137875067074
2020-08-22,132.8788817865065,38.572502993407994,41.43860042666141,0.5812467793013105
2020-08-23,102.67838044636022,17.997680727760976,61.64112707749455,1.9916948288370455
2020-08-24,49.49714826684786,20.25578520632604,79.92961242372347,1.947090621251151
2020-08-25,93.72908629538856,28.597354947612406,64.6977671079747,1.7731818062041587
2020-08-26,76.76427070463224,26.257072473577185,50.90244917676391,2.863113272817816
2020-08-27,107.04866669592448,27.454410694914912,66.83856292756055,1.5563352705721143
2020-08-28,74.14958523134598,28.424309911033646,53.113645346715124,2.3858980886178305
2020-08-29,87.70527117066202,29.44305027993239,49.58099446255283,2.1781263943530416
2020-08-30,100.09974557960915,32.76789889369356,42.684559976505234,2.630759626267758
2020-08-31,107.31510388340243,27.86873059849959,33.72256789872421,1.6664054576112473
2020-09-01,65.99407185888447,23.311196417670203,54.15114440160832,1.6335155504381205
2020-09-02,83.30997528318103,29.70801590841912,62.37080234880198,2.548034953738699
2020-09-03,80.50109377678088,38.29917354426651,58.550644949776654,2.212660654165055
2020-09-04,76.93341534852576,24.071563775321984,53.76049608078962,1.2275313266616208
2020-09-05,125.30908480562194,18.17829486730551,45.813809089548286,1.7303474927683649
2020-09-06,98.09963421921911,32.74956468500881,69.12369287527453,2.1931913269240306
2020-09-07,64.78232091329909,24.157331852324813,40.24302120080122,2.4188821107732945
2020-09-08,108.35723894109552,9.791313177901747,71.64041870765213,1.6603846734035224
2020-09-09,132.44312394025266,30.931951740052952,44.96674471609913,0.5428720050915294
2020-09-10,110.64930521102293,21.25270269832254,48.71347143970448,2.2616115928685168
2020-09-11,59.61260068091973,24.366267023870876,37.998222140764845,1.389839655028012
2020-09-12,80.31531854267497,27.323862313983103,52.47896779671545,0.9913306009387943
2020-09-13,115.33822298373245,26.333497758453465,74.62968687716969,0.5838370375079296
2020-09-14,75.84661068762438,29.966162719973276,67.73442132665934,2.4069904300988707
2020-09-15,98.87638856292457,21.951595406011098,74.67633168042053,2.0643087252024834
2020-09-16,105.49268106858673,28.59174058723258,67.83213818900904,1.887171809643874
2020-09-17,71.46139056843833,23.18317325691258,43.44495257204446,2.6945121814813806
2020-09-18,88.809492878764,30.17167336621252,55.03816163508664,2.318662341511536
2020-09-19,25.174653198618543,29.307572388091373,48.29701306323806,2.8081500213609583
2020-09-20,69.51224717331421,18.451929085687834,79.95862356058561,1.3036322639165019
2020-09-21,84.9486369721368,32.60187481322522,42.04817030360533,1.9827246880230183
2020-09-22,65.04433636070301,21.248255884201665,73.40546534083666,1.1916433125259929
2020-09-23,122.6482260786327,30.656404587968016,73.39430805163154,1.8853088340722663
2020-09-24,61.397172440787344,27.571011193809383,87.4443030257413,1.8756920731166613
2020-09-25,81.19911026606033,37.86728573756586,53.85470111055754,2.3133068186315353
2020-09-26,92.61481154572182,23.435738123397034,70.68483239370244,2.0227819405709493
2020-09-27,118.82546578132231,22.55478242717262,94.22477754808264,2.311703569139958
2020-09-28,61.282756976411214,24.86406275878587,50.73537484599455,2.351720066569447
2020-09-29,113.26327504309918,22.877741520160072,36.974396287014606,3.0774643386915708
2020-09-30,90.20466122039174,30.59959331359435,31.799849491383544,1.8423516723569378
2020-10-01,70.36982697904098,13.685825740943885,70.69068043291998,1.5294886496668105
2020-10-02,99.24206948526542,17.62422306597552,31.752746879121243,2.1230418076582045
2020-10-03,93.9811939114694,17.525379548945647,54.41521420593116,1.5988599864302282
2020-10-04,77.9956624568241,31.65215314381503,66.5596978055844,2.740980384218268
2020-10-05,91.39604169980038,36.97429360807348,62.777633052448714,1.8583909805273837
2020-10-06,82.2937280627648,24.2688554702377,66.38167296276258,1.7172118160630048
2020-10-07,92.27034690502497,23.818247937669927,63.334347837012814,1.764342139424441
2020-10-08,103.24261349042094,25.49036514179227,79.1829871997009,2.3592087117358203
2020-10-09,121.72033632290704,33.13314811825733,45.71525428891805,1.9211265083842575
2020-10-10,65.24369002346302,18.50852806066598,49.84507292312203,1.679166589934809
2020-10-11,132.66066749312535,26.668582879143496,48.41010832093764,2.8326759588117656
2020-10-12,50.958244009549965,31.826383408477007,72.45287717793916,1.571915079669125
2020-10-13,86.96429809928833,28.507659189578916,73.50597882592595,2.0177830370164966
2020-10-14,101.76634412969153,26.327071316191205,66.76837978977763,2.326153075805115
2020-10-15,95.61983735470065,32.007322647969985,77.75240500334891,1.1843324447914634
2020-10-16,77.54600960358812,6.077373949005342,42.32938698935429,2.2401302507029626
2020-10-17,85.83755499285449,29.745127236716353,85.00836167326706,1.4724461622597753
2020-10-18,80.13998130682334,20.421470218108034,82.84857932568387,2.411391390417001
2020-10-19,78.21270486111577,12.185569722004802,71.0343299586862,1.518674494040512
2020-10-20,106.99204194042049,28.578418196674864,86.7269836315659,2.3463845159244303
2020-10-21,97.14030971930094,34.615609816140704,35.150651884833394,2.5529165331473562
2020-10-22,76.14180809478691,24.037860397606156,52.133277956060226,2.4307182628164026
2020-10-23,107.99199750866501,31.670121830420573,48.97044808977071,2.125658324119051
2020-10-24,96.14599041753219,36.285947805920514,70.82218985636015,1.8843495285351504
2020-10-25,106.2572423767792,34.204401175088336,44.24788890596781,1.711790211832578
2020-10-26,102.59257683847224,36.47975170559975,71.36242724006229,2.735517345408552
2020-10-27,73.42009978155855,30.194892437503245,80.5580421599507,1.6502523899161785
2020-10-28,78.79637919606061,25.52803547231115,70.42804350125999,1.481466963215002
2020-10-29,104.94587210246523,13.78623931671982,64.25626535492252,2.332684467516415
2020-10-30,102.2074053086693,23.27756258309036,45.181899886488765,1.6019315984067524
2020-10-31,89.58196812071704,19.09727383278666,47.29723550811953,1.5249682512669365
2020-11-01,92.34654766617564,40.1965990224847,78.74428357945,1.2781978689151177
2020-11-02,115.5532979157685,23.768799312973645,71.69023505857999,1.758545080269741
2020-11-03,78.1685722232834,25.8624336474914,59.41470720933684,1.9586424880517534
2020-11-04,100.94194762340075,28.860397632283274,53.73135681351164,2.1215458638303493
2020-11-05,85.95614695132213,25.305217124607175,29.612881903329345,2.4756531221497418
2020-11-06,85.6463759354556,36.86535728301527,43.93721371973342,2.263448961832897
2020-11-07,111.9755370397438,20.641454467858836,88.67128630709585,1.90456389022341
2020-11-08,106.5083269797606,26.362252186660697,40.793166434963,1.90090216181014
2020-11-09,106.27019272001277,19.80270590011366,62.84219731831621,2.2550787344575918
2020-11-10,116.10957614308658,15.75984242145506,75.11165959792798,2.6362850814642846
2020-11-11,90.42007683265518,20.717616363663,41.17615997996562,2.0631570997416
2020-11-12,103.63905942589928,24.740742420661118,62.77065712171625,1.7654345728947956
2020-11-13,83.79466486813088,21.99488442837918,74.06873306265983,1.5035669994572274
2020-11-14,96.48332704976885,20.15305314088301,60.187489828608754,1.2773973677938872
2020-11-15,87.39713891264631,15.155777754297162,103.02604583500153,2.3331348360217614
2020-11-16,91.93991929985437,24.418260991599137,34.97101111682707,2.2889892618197787
2020-11-17,101.90314050873828,14.466957381782985,75.88092794825818,2.2886817625533307
2020-11-18,73.63558633533054,30.32039174582722,57.407973939053036,1.935670276823972
2020-11-19,131.8477455137092,25.577078270541524,71.57880232255013,2.7034673729458754
2020-11-20,69.87965237000596,14.797139503745486,66.61960727548869,1.7579407527075912
2020-11-21,65.71622774424536,22.835536460650957,49.002657043350055,2.4776346186036027
2020-11-22,113.16221747000135,19.734905160865917,63.434945886890105,1.9806285525052285
2020-11-23,105.83325387925872,27.234221572934263,32.13147822902569,1.6958246176603313
2020-11-24,102.4823963410431,34.383153122162014,69.0487125085709,2.2962651536588807
2020-11-25,102.5669101852856,11.873792712479787,64.47237698985788,2.204818059341997
2020-11-26,89.7550645430617,25.80518255403192,69.57990252964653,2.1784863796334633
2020-11-27,72.05491257028336,23.87907043103352,75.87177487630726,2.0406392110280995
2020-11-28,91.51609116387452,29.69938053515326,65.51429760314566,1.9810534591415845
2020-11-29,76.45676576975777,26.492376397663826,62.221341296974146,3.1941859964352193
2020-11-30,109.50239466835502,19.736214677828265,46.78397495008062,2.5921283225980867
2020-12-01,87.05885236995722,22.766622450333674,49.316688545264235,2.361413447492756
2020-12-02,73.49005606414977,19.42781900237558,77.80101930265997,2.0558995791016943
2020-12-03,83.57228316694014,32.53204997019019,81.54503108558967,2.5035786002983347
2020-12-04,98.25862908551248,25.149181540703594,56.42834345531919,2.258997388195726
2020-12-05,78.7255089439205,38.308334800271055,60.69004120879911,2.013102376387018
2020-12-06,73.55559208867137,24.575374303297654,46.43078437509351,1.8482178373670424
2020-12-07,94.87374422983825,20.04115263162676,77.59135267901168,1.9595413311686558
2020-12-08,94.89933142217446,14.40399925171021,69.98125235537668,0.4147871320609722
2020-12-09,79.8611364925774,12.378022266208385,89.11826154695623,2.1053004196488208
2020-12-10,80.57923388763355,13.911048398961572,46.82515384230392,1.7557619599448202
2020-12-11,94.64099874715272,26.869886557080385,54.32988151472674,2.796334999141442
2020-12-12,61.03831317005351,28.561075162609537,63.47168883788358,2.009672035405877
2020-12-13,61.850724512468894,13.931665085775066,69.69734306588656,1.4055182902325192
2020-12-14,75.63111557495128,31.26526819853281,56.764985436785516,1.9750599229359411
2020-12-15,85.73105696576306,21.618572638215923,46.90558364319449,1.476939457468748
2020-12-16,96.2181513119601,26.027551083898846,73.22111293385356,2.236703707856233
2020-12-17,119.50712433899105,36.28554439778797,70.81703043818372,2.145473682169743
